,categoria,product_id,envios,ventas,aceptación,contribución,title
1340,tren_superior,00afdb7d-4768-4ba4-b58b-d28e4693e934,3695,1430,0.3870094722598105,0.012692388427914557,Lea Top charlior 
1341,tren_superior,00cef638-ccb2-4ed6-8256-1cd62a187bf3,2134,770,0.36082474226804123,0.0068343629996463,Brun Tshirt bananas
1342,tren_superior,00f6b0fa-7203-420b-a938-27226d9faeb8,5148,1980,0.38461538461538464,0.01757407628480477,Onlsara Parka long
1343,tren_superior,01141fa7-9b06-4716-834a-a82e77d25e94,4730,2112,0.44651162790697674,0.01874568137045842,Onlnorth Coat nylon 
1344,tren_superior,014db934-9a22-410a-bb15-d70b64d57309,2552,726,0.28448275862068967,0.006443827971095082,Viwise Coat garden 
1345,tren_superior,0153b90a-993d-4d23-aaa7-d31253a7290c,6444,3388,0.5257603972687771,0.030071197198443717,Sweet Tshirt vneck 
1346,tren_superior,0163b41b-8061-4995-9115-65957ac73525,8646,4554,0.5267175572519084,0.04042037545505097,Pcellen Sweater noos
1347,tren_superior,016c8e92-c49a-4619-95ef-2b4c8aaf338a,71740,34974,0.4875104544187343,0.310422092921597,Viril Cardigan noos
1348,tren_superior,018c269e-bc72-4161-a3f8-3a65eea2f9fe,2552,1100,0.43103448275862066,0.009763375713780428,Livvy Sweater block 
1349,tren_superior,020f5755-ae80-4921-8ee1-6285e1153ddf,3916,1826,0.46629213483146065,0.01620720368487551,Vneck Sweater light
1350,tren_superior,025f5f8b-d69a-47fd-9e3a-1266d82b01ad,1012,528,0.5217391304347826,0.004686420342614605,Lovely Top sweat 
1351,tren_superior,02716889-035e-4ff7-87cd-d73729fd4c4b,11325,4376,0.386401766004415,0.03884048374863923,Manel Sweater light 
1352,tren_superior,028b4d7d-7bcf-48ae-b699-82981989f7e7,5409,1848,0.34165280088740985,0.016402471199151118,Tifour Shirt arav 
1353,tren_superior,02f02b75-d07a-4b2a-8eeb-90065eaf2958,10865,5236,0.4819144040497009,0.046473668397594835,Bell Tshirt desert 
1354,tren_superior,0306c734-daf2-408a-958d-f12024cce49a,7059,3344,0.4737214902960759,0.0296806621698925,Johnson Shirt bohck 
1355,tren_superior,031261eb-e061-47a7-92dd-3c2a8bad05e7,6598,2705,0.4099727190057593,0.024009028459796414,Liel Top ceris
1356,tren_superior,0330df6b-538c-4bf8-a6c1-037816b66725,15504,6512,0.4200206398348813,0.057799184225580134,Vironjo Sweater knit
1357,tren_superior,036f0b35-2dbc-497e-ad07-c30e4615153d,4355,1716,0.3940298507462687,0.015230866113497468,Bsullon Tshirt nice 
1358,tren_superior,03e0ae12-5abc-42c2-9e4e-bb759917cb15,308,66,0.21428571428571427,0.0005858025428268257,Nmginger Jacket noisy 
1359,tren_superior,04187d66-66b7-4801-830f-89617ac3c9ad,374,198,0.5294117647058824,0.001757407628480477,Belle Top bobble 
1360,tren_superior,0496def5-4d0a-4de9-8834-e4538e861ba4,3608,1760,0.4878048780487805,0.015621401142048685,Ribbon Top stitch 
1361,tren_superior,04a76335-e215-4c32-bf11-40cf9dc95284,3585,1188,0.3313807531380753,0.010544445770882862,Burle Jacket bomb
1362,tren_superior,04d5b652-811d-44ef-b25a-629e69bde8d8,4771,2266,0.4749528400754559,0.02011255397038768,Leire Jacket cerise 
1363,tren_superior,0572ab4f-483a-4ad1-953f-67332b53a306,4642,1408,0.3033175355450237,0.012497120913638948,Bsgenny Sweater snow 
1364,tren_superior,05b7ad2d-50bf-4356-8d5f-8c32cabd5120,4772,1870,0.39186923721709976,0.016597738713426728,Print Jacket bomb 
1365,tren_superior,05fb9f37-0a26-4f67-a686-55198b0bb7ed,2640,968,0.36666666666666664,0.008591770628126777,Nessa Tshirt stripes 
1366,tren_superior,065370c6-20e8-4066-a7e9-523638582316,9216,3806,0.4129774305555556,0.03378127996968028,Nmmetropol Cardigan long 
1367,tren_superior,06a8d1bc-04b6-4087-896b-a2591da0ad12,3476,1012,0.2911392405063291,0.008982305656677994,Ihkate Jacket spring 
1368,tren_superior,06a8e26d-582c-4cb0-b47a-11954f665840,3476,1540,0.4430379746835443,0.0136687259992926,Floaty Shirt sati 
1369,tren_superior,06b1c4a5-c329-4e1c-8831-81e13fe8b9e7,5167,1804,0.3491387652409522,0.016011936170599903,Oriana Jacket qr 
1370,tren_superior,06e254f2-9412-4002-b486-e585bf680c7a,6905,2903,0.4204199855177408,0.025766436088276893,Ycoo Shirt lines 
1371,tren_superior,06febe5c-a2d8-43e5-8102-f322d7275a5c,12315,4796,0.3894437677628908,0.04256831811208266,Edherringbone Shirt woven
1372,tren_superior,072fc61a-c8fb-48ef-9a1f-9a9caa1882a7,2332,814,0.3490566037735849,0.007224898028197517,Osport Sweatshirt felpa
1373,tren_superior,076b6192-d198-43e3-9f62-f3474b9ca037,1518,572,0.37681159420289856,0.005076955371165822,Shagnolo Shirt popelin 
1374,tren_superior,076cf197-a1b3-462e-bada-53bdbd97b8be,4837,2376,0.4912135621252843,0.021088891541765725,Lais Jacket print 
1375,tren_superior,0781e39f-5b9d-4f53-b624-1f3289255025,3366,1870,0.5555555555555556,0.016597738713426728,Sally Top thin 
1376,tren_superior,078f03ad-fbb4-40c2-b29b-df806a657578,1276,550,0.43103448275862066,0.004881687856890214,Summ Tshirt season 
1377,tren_superior,07c9a753-2d46-40d2-9328-ec631623a982,10450,4092,0.391578947368421,0.03631975765526319,Pamila Tshirt lisa 
1378,tren_superior,07d89748-dce3-47c0-a247-8a981e52f7cd,31977,15088,0.4718391343778341,0.13391801160865371,Ante Jacket ycoo 
1379,tren_superior,080e801a-685c-41e3-9147-897e7664b379,1848,924,0.5,0.008201235599575559,Ihgreenfire Sweater maroon 
1380,tren_superior,0826dca6-36cf-4ec3-980a-7c1ac814741b,2904,1166,0.4015151515151515,0.010349178256607253,Pcaine Top strap 
1381,tren_superior,087cb5bc-733c-4c94-8a60-1efa412ee8f7,5740,2156,0.375609756097561,0.01913621639900964,Tropic Jacket nude 
1382,tren_superior,0889f291-a33d-4c22-a124-5881d0ce0a85,6424,2662,0.4143835616438356,0.023627369227348635,Celise Shirt collection 
1383,tren_superior,088cf6b1-b7d8-414b-a707-b324582d9f73,10646,2464,0.23144843133571294,0.02186996159886816,Evadne Shirt sew
1384,tren_superior,089fc0c1-a9ef-4e74-9628-0f664f325dc8,1320,506,0.38333333333333336,0.004491152828338997,Carush Top denim 
1385,tren_superior,08a1dad1-2c35-4062-8a88-4c96fa50fdd3,6226,2948,0.4734982332155477,0.026165846912931546,Carsherry Jacket out
1386,tren_superior,08d89d4a-f7eb-4fcf-af87-ffbe16f77394,1166,572,0.49056603773584906,0.005076955371165822,Animals Top print 
1387,tren_superior,092137a5-fad7-4d07-bce3-3f494be6bda2,2090,836,0.4,0.007420165542473125,Mollie Jacket joules 
1388,tren_superior,092f3264-e068-46ea-9387-cae1552d493e,10314,4202,0.4074074074074074,0.037296095226641235,Lity Jacket tiffosi
1389,tren_superior,0940bccc-943f-4a9a-97f8-aed7ad7856d3,7169,2728,0.38052727019110055,0.02421317177017546,Roceres Sweater buttons
1390,tren_superior,09435c48-b1a2-4100-b76f-6353dbb820a3,2024,770,0.3804347826086957,0.0068343629996463,Ihsofie T-shirt solid 
1391,tren_superior,0972cc28-e076-454d-a597-fdd853d7a9ac,1540,594,0.38571428571428573,0.005272222885441431,Bymoni Cardigan young 
1392,tren_superior,0976f186-9b3f-425d-a1a6-33aa309557ed,19418,5786,0.2979709547842208,0.05135535625448505,Nissa Shirt sweet
1393,tren_superior,09938e60-ab2a-4f5f-9f4c-acb45e07d006,5434,2068,0.3805668016194332,0.018355146341907203,Fremretta Sweater stripes 
1394,tren_superior,09d0f367-a395-4607-8ff1-57b7cbd4f3ff,14121,5786,0.4097443523829757,0.05135535625448505,Ivy Tshirt mix
1395,tren_superior,0a00f5c9-aef3-4e0d-afea-8962a2138e3a,37891,14911,0.3935235280145681,0.13234699569834543,Alexa Cardigan soft 
1396,tren_superior,0a2e1d54-741d-4dc9-a08b-ec97429d874c,38242,17490,0.4573505569792375,0.1552376738491088,Bynonina Cardigan pocket
1397,tren_superior,0a30721e-1c07-4bc6-a7d2-35cbb8e1fb05,2486,836,0.336283185840708,0.007420165542473125,Cold Top shoulder 
1398,tren_superior,0a56a571-1c34-4e06-b178-9cb1badbd035,67119,34000,0.5065629702468749,0.3017770675168496,Aster Top blue 
1399,tren_superior,0a700f4b-2d27-41d7-853a-b3e3fbfcd048,7676,1584,0.20635747785304848,0.014059261027843816,Salwa Jacket both 
1400,tren_superior,0a7274a3-27dd-4d6b-89d0-69689772b903,5850,2992,0.5114529914529915,0.026556381941482764,Objwinew Jacket denim 
1401,tren_superior,0a998100-6537-4191-a9a6-771623ca4db0,5214,2442,0.46835443037974683,0.02167469408459255,Junco Shirt nude 
1402,tren_superior,0aba39d9-0112-44fa-8969-57d0b3db7bd7,6311,2947,0.4669624465219458,0.02615697111682811,Nudbarroco Shirt modal
1403,tren_superior,0adfa079-01c6-42dc-8a70-2770bfe14916,2046,946,0.46236559139784944,0.008396503113851168,Bypatirice Top off 
1404,tren_superior,0af5e57b-5a8c-4303-a901-144d55da705c,7872,3476,0.4415650406504065,0.030852267255546153,Vigiulia Shirt swirl
1405,tren_superior,0b058268-6afb-4bdf-9203-8fb18d841482,13332,6006,0.4504950495049505,0.053308031397241135,Espnoos Sweater nice 
1406,tren_superior,0b0b776d-3403-424f-87e2-9dc978e58321,5212,2948,0.5656178050652341,0.026165846912931546,Kenzo Sweatshirt one 
1407,tren_superior,0b4ff44f-a3a2-472a-8c97-5540bf56bcf1,5455,1628,0.2984417965169569,0.014449796056395034,Visti Jacket bomber 
1408,tren_superior,0b72ee25-846a-46d8-b4d2-cba16ce8bda7,8093,3542,0.4376621771901643,0.03143806979837298,Bslova Tshirt dreamer 
1409,tren_superior,0b8f75b0-29c8-4bb3-8a4d-6fd7b1da29c3,13040,4928,0.37791411042944784,0.04373992319773632,Uni Shirt cerise 
1410,tren_superior,0bc9cbd0-d7b8-4bf9-8dac-d32b98b081f0,2816,1034,0.3671875,0.009177573170953602,Waff Top oasis
1411,tren_superior,0be7eece-8657-4c5c-8b5c-d3498d6a4936,2024,770,0.3804347826086957,0.0068343629996463,Street Shirt printmix 
1412,tren_superior,0c2a0437-f094-4ace-bfbe-a6446d963125,15394,5676,0.3687150837988827,0.050379018683107006,Hippie Tshirt french
1413,tren_superior,0c5e7906-3805-4c43-80ee-ad06b912964a,2244,990,0.4411764705882353,0.008787038142402386,Vilvera Top cloud 
1414,tren_superior,0cb6fead-d343-400c-bf5b-244c3bb1bd92,26020,13968,0.5368178324365872,0.12397711997280456,Saint Cardigan v-neck 
1415,tren_superior,0ce13409-dd8c-4070-a9c4-b7a1fd85ccb9,3672,1760,0.4793028322440087,0.015621401142048685,Geom Shirt noogat 
1416,tren_superior,0ce9e979-68a7-4477-97b3-4ed95048a4dc,1958,1166,0.5955056179775281,0.010349178256607253,Linen T-shirt vneck 
1417,tren_superior,0cf1119e-3141-4144-8b2e-c16b3358bc75,8005,3674,0.4589631480324797,0.03260967488402663,T. L C. blue dark
1418,tren_superior,0d5c6ce4-f862-49b7-adab-9340f71919c3,9196,3300,0.3588516746411483,0.029290127141341285,Hooded Sweatshirt zip
1419,tren_superior,0d63fc99-c6da-47b0-98b0-ec7449b9ab3f,3035,660,0.21746293245469522,0.005858025428268257,Closet Jacket colorado
1420,tren_superior,0d7923a1-89bb-4629-8944-45c7bfb1ed22,36834,14624,0.39702448824455666,0.12979964221665907,Cherry Top paris
1421,tren_superior,0d8c95b9-c3fc-46ec-b991-12c211d320dc,7633,3520,0.461155508974191,0.03124280228409737,Onlclair Jacket hooded
1422,tren_superior,0daa6cd0-f712-499d-8b50-8cefdb72a273,1276,330,0.25862068965517243,0.0029290127141341285,Golight Jacket joules 
1423,tren_superior,0dd2e4e3-4efa-45d7-b8ec-dc3b603a4c70,77174,31322,0.40586207790188406,0.27800768555184596,Vimero Top noos
1424,tren_superior,0dd65aa3-9bab-4ce5-bb6c-fa72113c66d2,4729,2024,0.4279974624656376,0.01796461131335599,Stripemix Shirt collar
1425,tren_superior,0de12254-8200-47bc-8bdb-2308292564a5,3938,1848,0.4692737430167598,0.016402471199151118,Dream Top film 
1426,tren_superior,0dedbd63-892f-4544-906a-75c0b13414c8,3014,1166,0.38686131386861317,0.010349178256607253,Byplanet Tshirt text 
1427,tren_superior,0e0a4757-3a97-42f9-bd5f-4eeedae359a6,13418,6820,0.5082724698166642,0.060532929425438656,Onlserena Cardigan stripes 
1428,tren_superior,0e1dc187-9d50-4e24-b2e0-cdfd2e027c11,1826,704,0.3855421686746988,0.006248560456819474,Jiya Sweater pull
1429,tren_superior,0e2dcbd6-d0aa-473c-ab28-afd4fd25e241,7565,4510,0.5961665565102445,0.040029840426499756,Flowers Top cerise 
1430,tren_superior,0e846047-b5d9-458d-bb7c-6c68fc7fa945,11391,5764,0.506013519445176,0.05116008874020944,Socobliss Sweater visco 
1431,tren_superior,0e891575-3fad-4d9c-b3b6-fe06371a196f,1232,418,0.3392857142857143,0.0037100827712365624,Bella Tshirt navy 
1432,tren_superior,0eb1faac-b94e-4fcb-aa0f-ae843ca923c1,17942,8118,0.4524579199643295,0.07205371276769956,Saint Cardigan long 
1433,tren_superior,0ec5d480-fa35-42cc-addc-658b0d1710d1,33228,13900,0.4183218971951366,0.12337356583777086,Jacy Tshirt one 
1434,tren_superior,0f490498-e91c-4523-a3a2-7fc9c397529a,15767,4947,0.31375658019915015,0.04390856332370161,Juane Cardigan gilet 
1435,tren_superior,0f741818-4a1b-4929-b461-2a3ff4ec49e2,9191,3960,0.43085627244043084,0.03514815256960954,Pops Shirt cerise 
1436,tren_superior,0f950e4e-18c7-4a93-bf0f-50f94a8a81c6,1166,682,0.5849056603773585,0.006053292942543865,Rave Parka windstop 
1437,tren_superior,0fcd3259-cc58-46c5-a8b9-66af9c64d9e8,990,308,0.3111111111111111,0.00273374519985852,Vince Shirt summ 
1438,tren_superior,0fe6f14c-86cf-4bf8-9327-ce28725cd153,7018,2772,0.3949843260188088,0.024603706798726678,Elina Sweater blaz 
1439,tren_superior,100519f6-51be-4b37-ac9b-4ad98102a482,5674,2442,0.4303842086711315,0.02167469408459255,Nelly Cardigan bohck 
1440,tren_superior,1017ab52-2857-4b8f-8e07-c7bd6db0cd38,6927,2728,0.3938212790529811,0.02421317177017546,Abba Top miniprint 
1441,tren_superior,1054b5c5-5be1-46ec-903a-aa173ed33bdb,6223,1606,0.25807488349670576,0.014254528542119425,Ikmarin T-shirt tsh 
1442,tren_superior,106719dc-5018-42c4-afa7-42e35e2a0e29,18361,9746,0.5307989760906269,0.08650350882409459,Vmbelinda T-shirt oneck 
1443,tren_superior,107d63e0-c1e9-49dd-967c-9defcff235f1,3740,1914,0.5117647058823529,0.016988273741977946,Viril Sweatshirt hoodie
1444,tren_superior,108aa449-03d2-434f-b9cc-263eb3c1100c,1276,594,0.46551724137931033,0.005272222885441431,Rebecca Sweater oasis 
1445,tren_superior,10cf4658-2d4e-4125-969e-0f80c594ad69,3278,1496,0.4563758389261745,0.013278190970741382,Bsummi Sweater blendshe 
1446,tren_superior,10e35cc7-9d3c-4eb7-9cb8-fbd713826e02,1760,682,0.3875,0.006053292942543865,Abbey Sweater embroidered 
1447,tren_superior,10fb1650-3c9e-402d-b171-ec29e6f7be58,1672,616,0.3684210526315789,0.00546749039971704,Rebeca Cardigan blue 
1448,tren_superior,112a4113-11e1-41e6-8be9-962bb939db9d,8335,3146,0.37744451109778043,0.027923254541412024,Jaliva Parka solid 
1449,tren_superior,1149f527-95ea-496c-a858-0e1e84d76ddd,6908,3696,0.535031847133758,0.032804942398302235,Pcminna Tshirt noos 
1450,tren_superior,11550950-fa91-4f4d-849f-c8e8fcd7957d,18541,9062,0.4887546518526509,0.08043246428934385,Maf Sweater bsc
1451,tren_superior,117ce71e-4f28-4294-9b91-d66a429dc9d3,4466,1694,0.3793103448275862,0.015035598599221859,Dree Shirt floral 
1452,tren_superior,1184ede1-70dd-47d7-b76f-6aadc2cd8dfa,6688,3080,0.4605263157894737,0.0273374519985852,Vmdoffy Cardigan color 
1453,tren_superior,11b909e6-fc50-4193-8f0f-cfe51a8814f8,10864,4026,0.3705817378497791,0.035733955112436364,Checks Jacket nana
1454,tren_superior,11c89d21-dc4f-40dd-a7d6-762cb9ed3f1f,8026,4002,0.4986294542736108,0.035520936005953886,Majolica Shirt spring 
1455,tren_superior,123daad1-1f63-4fa5-8632-9c7bb0419bd4,1804,594,0.32926829268292684,0.005272222885441431,Pigniu Top vest
1456,tren_superior,12cfb99d-67a8-4f6b-b078-d96e08329cad,7015,3146,0.44846756949394156,0.027923254541412024,Edopen Cardigan knit 
1457,tren_superior,12de09d0-f877-40b6-8d8d-bce8c723acf7,3608,1716,0.47560975609756095,0.015230866113497468,Randal Sweater raye 
1458,tren_superior,130084c5-5edd-4c00-be64-4c035f77f94a,1738,836,0.4810126582278481,0.007420165542473125,Vmkizzi Sweater aw 
1459,tren_superior,131f8bc0-8165-4263-b748-e3baee76fd20,3760,814,0.21648936170212765,0.007224898028197517,Rise Jacket kimono 
1460,tren_superior,1323a4ec-ff37-424a-84bc-0d5144ed30ae,2266,814,0.3592233009708738,0.007224898028197517,Bsamelia Sweater striped 
1461,tren_superior,1386ec76-63bf-41cf-9b33-2d5ab7820d81,2112,704,0.3333333333333333,0.006248560456819474,Presley Sweatshirt joules
1462,tren_superior,13d8a886-0f1b-483f-8fba-51f26c6a283e,2332,814,0.3490566037735849,0.007224898028197517,Orva Shirt over 
1463,tren_superior,13f90f0c-0f4f-4b53-88b9-1f686f1acd4f,5830,2838,0.4867924528301887,0.025189509341553503,Vmkaris Sweater high 
1464,tren_superior,13fe7dbe-38bf-4ac1-931b-a27f8240a3c5,11457,4398,0.3838701230688662,0.039035751262914836,Pclou Jacket noos 
1465,tren_superior,144b2d0f-a46a-4845-96bb-aee67d4465a2,858,286,0.3333333333333333,0.002538477685582911,Moder Sweater knit 
1466,tren_superior,145105bb-dfb2-404b-959d-4d50e378896b,12997,4422,0.3402323613141494,0.03924877036939732,Buttons Sweatshirt colors 
1467,tren_superior,14cc5a1e-8433-4e28-b17c-86a614a7d350,15240,5984,0.3926509186351706,0.05311276388296553,Tabarak Jacket desires
1468,tren_superior,14dacc86-c012-42cf-8a30-5acc85c58c76,1914,594,0.3103448275862069,0.005272222885441431,Square Top neck 
1469,tren_superior,14e656b8-72e8-409c-9954-3a60cb2748a5,2508,748,0.2982456140350877,0.006639095485370691,Pcsusan Sweater knit
1470,tren_superior,15230c70-fec6-4331-b4ba-d4912a8756ee,6094,1870,0.30685920577617326,0.016597738713426728,Kansas Tshirt fit
1471,tren_superior,152b771a-1405-4638-bb72-fec9bde1b90b,3102,1232,0.3971631205673759,0.01093498079943408,Message Tshirt garcia
1472,tren_superior,1547e419-34ae-4398-bd0b-5b192975bdfc,17107,6578,0.38452095633366457,0.058384986768406956,New T-shirt york 
1473,tren_superior,154f17de-3768-4f3f-ad7f-cd705cfc6899,5673,2112,0.3722897937599154,0.01874568137045842,Romadrid T-shirt stripes 
1474,tren_superior,1551622e-aaf6-4d6f-b80c-3048f08221b6,685013,310994,0.45399722341035864,2.7603193333922094,Kate Jacket knit 
1475,tren_superior,155beca9-5f41-4b6d-ab32-164b51b15596,14297,6864,0.4801007204308596,0.06092346445398987,Carla Top soft 
1476,tren_superior,155f5e77-983a-40b0-be49-ddbf8c0e2309,12690,4246,0.3345941686367218,0.03768663025519245,Onlsarah Parka port
1477,tren_superior,158747b9-2609-4eb7-ae2d-e70110f09fab,13941,5412,0.38820744566386917,0.048035808511799706,Tequila Top grace 
1478,tren_superior,1595053b-d968-4868-a96e-2f5d609754dc,2222,946,0.42574257425742573,0.008396503113851168,Vinyla Cardigan knit 
1479,tren_superior,1612cad7-b3ff-4c18-91d5-237795578050,7809,4202,0.5380970674862339,0.037296095226641235,Tilda Top majolica
1480,tren_superior,1657c9fa-aedf-487d-8578-0c703190d283,11434,3322,0.2905369949274095,0.029485394655616892,Ball Jacket bomber 
1481,tren_superior,165bcac8-b2d8-4faa-a377-1de17cdb16a7,5388,2750,0.5103934669636229,0.02440843928445107,Clojardin Shirt modal
1482,tren_superior,166691ce-95d7-4131-96a1-37cc557503e6,12977,4684,0.36094628958927333,0.04157422894849775,Ava Tshirt season
1483,tren_superior,16698b3c-74f4-4d7a-afaa-a70ee46f8101,15262,4290,0.28109028960817717,0.03807716528374367,Alpaca Sweater femme 
1484,tren_superior,167172e2-fb1a-447c-ab32-8eded9099096,1672,880,0.5263157894736842,0.007810700571024343,Leyre Shirt forest 
1485,tren_superior,1678405b-fe61-4c53-9d3a-36d91716cee5,10623,5365,0.505036242116163,0.047618646094938176,Chrysam Shirt print 
1486,tren_superior,1692bd79-6fab-4781-a777-f5ea7e96972e,2244,924,0.4117647058823529,0.008201235599575559,Bygina Top rib 
1487,tren_superior,169baa68-103d-43aa-ba8a-51f669181796,5544,2332,0.42063492063492064,0.020698356513214507,Vmcelena T-shirt jrs
1488,tren_superior,16a4e2fd-2b08-40c6-b574-2e3265e172d0,1892,946,0.5,0.008396503113851168,Bsulfa Sweater blendshe 
1489,tren_superior,16b930c6-afb2-4681-88e0-dc2b3dc1a045,2288,726,0.3173076923076923,0.006443827971095082,French Tshirt tim 
1490,tren_superior,16cbad0e-1ce6-4830-8a2c-895457f41bca,2530,1012,0.4,0.008982305656677994,Linen Shirt cotton 
1491,tren_superior,16fd1c30-47fb-49e4-bf0e-135688bd71b4,20342,8756,0.4304394848097532,0.07771647068169221,Vmcira T-shirt vneck 
1492,tren_superior,170910d9-0f24-46ea-9642-1928505d465c,25071,10798,0.43069682102827966,0.09584084632491005,Majolica Jacket bomber 
1493,tren_superior,1735d199-d25f-4c35-a527-a712cc3f0808,19221,6732,0.3502419228968316,0.05975185936833622,Pcana Jacket suede 
1494,tren_superior,1743f273-767b-45f9-9512-790bf9c975cc,8972,3256,0.36290682122157825,0.028899592112790067,Senes Shirt bambi 
1495,tren_superior,176ff139-6fd1-4196-a9c4-5b6d79ac4e17,14888,2002,0.1344707146695325,0.017769343799080378,Cherry Jacket trench
1496,tren_superior,17707a86-1e51-4079-8ba6-28016d13a95c,2398,550,0.22935779816513763,0.004881687856890214,Pcbippa Sweater wool 
1497,tren_superior,178db810-51ab-490b-9a47-70283bc7da6a,7521,4224,0.5616274431591544,0.03749136274091684,Ihvera Tshirt amber 
1498,tren_superior,17b3aeca-22dc-419c-b207-a1ebc106df5e,8753,4158,0.47503713012681364,0.03690556019809002,Jule Sweater colors 
1499,tren_superior,17cca12b-de75-4fcb-bb15-74caac92007f,10076,4620,0.4585152838427948,0.0410061779978778,Nona Sweater oneck 
1500,tren_superior,17fa6552-b2ae-4acd-b0fc-4d736b362fb3,3608,2244,0.6219512195121951,0.019917286456112075,Split Shirt solid 
1501,tren_superior,183bb934-5555-4265-b83a-7f0e7b48eb3e,10204,3762,0.36867894943159546,0.033390744941129064,Pretty Top season 
1502,tren_superior,18525073-4947-482c-8753-7d0a956273cb,6710,2420,0.36065573770491804,0.021479426570316942,Ally Shirt bright 
1503,tren_superior,18a2cde0-bb7c-457d-813e-3fcf0c977f86,5124,2926,0.5710382513661202,0.02597057939865594,Carvalerie Jacket short
1504,tren_superior,18ab2d3b-9826-4baa-807e-710f6cd8cd0c,2310,858,0.37142857142857144,0.007615433056748734,Fransesca Sweater night 
1505,tren_superior,18dea950-03fa-4dc5-b911-17f26bccd327,55591,21353,0.38410893849723876,0.18952487419668498,Lina Cardigan longer
1506,tren_superior,190ecf40-c116-4c35-8736-57b273383902,2222,1188,0.5346534653465347,0.010544445770882862,Masha Tshirt mid
1507,tren_superior,1932920a-8ea0-4492-a213-1304b33246f3,3233,1232,0.38107021342406433,0.01093498079943408,Colour Cardigan block 
1508,tren_superior,198338bf-cf31-4da0-9db8-61bc7b184245,7721,2640,0.34192462116306177,0.023432101713073028,Slay Parka brave
1509,tren_superior,19b53329-b2ad-482d-87f2-e3e85b861de4,15526,8511,0.5481772510627335,0.0755419006363502,Tolkien Shirt miniprint 
1510,tren_superior,19d65bb9-7d1c-4c5f-a4cf-5e6560a2c7fc,3960,1870,0.4722222222222222,0.016597738713426728,Virasha Shirt boat 
1511,tren_superior,1a1ed883-ec3a-45f5-98c3-139b9d56d7e0,3124,1342,0.4295774647887324,0.011911318370812121,Onldemi Parka coat 
1512,tren_superior,1a46212d-570f-4284-a264-4fc589acc10f,13766,5346,0.38834810402440795,0.04745000596897288,Cable Sweater casual 
1513,tren_superior,1a5b2b50-8980-4762-a43b-2d92475adc0c,3300,1276,0.38666666666666666,0.011325515827985296,Frassor Coat outerwear 
1514,tren_superior,1a7531fc-aa8e-4d7b-b75c-bed3ba7567d5,3080,1232,0.4,0.01093498079943408,Contrast Shirt hem 
1515,tren_superior,1a7f5799-667e-43b3-b50f-f9aeaced739a,70507,28248,0.40064107109932345,0.2507234883298814,Lena Jacket colors 
1516,tren_superior,1af4d5f0-dcd7-4a86-b838-ce667179cc2d,2024,748,0.3695652173913043,0.006639095485370691,Turner Top ware 
1517,tren_superior,1afe6229-99d6-4802-84ac-dab57809c80d,3916,1232,0.3146067415730337,0.01093498079943408,Shells Shirt lace 
1518,tren_superior,1b1d1ee5-4922-4736-a4b9-10fe798f2cd4,2442,902,0.36936936936936937,0.008005968085299952,Laia Shirt rue
1519,tren_superior,1b526400-a20d-492b-b4a5-fe40111e5ad2,4377,1716,0.39204934886908843,0.015230866113497468,Pcina Sweater o-neck 
1520,tren_superior,1b7e438d-ff49-4a82-9a87-31c8fb0951dd,56606,20240,0.35755926933540616,0.17964611313355988,Laura Jacket nice
1521,tren_superior,1b9c4e27-33f2-4fb5-ab22-1942e277208f,5456,1782,0.32661290322580644,0.015816668656324293,Vmagnes Parka breeze 
1522,tren_superior,1bc5e202-16bd-4b7d-83eb-cbabb6212ba8,4840,1540,0.3181818181818182,0.0136687259992926,Francisa Top draper 
1523,tren_superior,1bd45aff-737f-4387-bd8c-307f97fe667d,2970,1342,0.45185185185185184,0.011911318370812121,Mademo Tshirt soft 
1524,tren_superior,1c628278-3734-4f26-8195-8c9b196fd958,2706,1386,0.5121951219512195,0.012301853399363339,Felicity Shirt aot 
1525,tren_superior,1c882318-59de-4826-aae2-580faab24d4e,5563,2310,0.4152435736113608,0.0205030889989389,Cerise Shirt print 
1526,tren_superior,1c90c1d6-7383-4c0b-82f0-fc0b91b3e45e,968,352,0.36363636363636365,0.003124280228409737,Martin Shirt bohck
1527,tren_superior,1cb60a6b-ddf3-4012-bea4-368176abadd6,41505,17380,0.41874472955065656,0.15426133627773075,Mejh Top lace
1528,tren_superior,1ce26356-9a0b-484a-b16e-d8346ae58ddf,9017,4114,0.4562493068648109,0.0365150251695388,Lazarus Jacket tiffosi 
1529,tren_superior,1ce42093-4c32-4795-a40c-1b44a3bee0ec,6072,2794,0.4601449275362319,0.024798974313002285,Moon Tshirt oneck 
1530,tren_superior,1cec20a7-4c80-4dfb-9a80-1c8ea946f8b7,4202,1804,0.4293193717277487,0.016011936170599903,Mira Cardigan short
1531,tren_superior,1d011a8b-2db8-47e1-8ff4-94f65fa91f6c,27138,12866,0.4740953644336355,0.11419599266681726,Cerise Top okla 
1532,tren_superior,1d0f485f-12b2-44c7-a619-845c5db94787,2596,1298,0.5,0.011520783342260905,Espnoos T-shirt blousy
1533,tren_superior,1d2bd754-dd28-49c3-918f-cbcb63828e26,12254,3564,0.29084380610412924,0.031633337312648585,Rista Tshirt fresh
1534,tren_superior,1d4ed719-db94-4593-a38b-c49a4449079e,13726,4664,0.339793093399388,0.04139671302642901,Piros Cardigan grette 
